record_type,population,period,date_or_month,count,trading_days,active_signal_days,total_count,average_per_trading_day,average_per_active_signal_day,median_per_trading_day,median_per_active_signal_day,p90_per_trading_day,p90_per_active_signal_day,maximum_daily_count,maximum_dates,signal_date_hhi,effective_signal_dates,largest_date_share,top5_dates_share,top10_dates_share,industry_status,industry_reason,industry_asof_covered_rows,industry_future_only_rows,industry_missing_rows,industry_asof_coverage_rate
daily_count,all_final_signals,2026,20260424,2,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260427,2,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260428,1,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260429,3,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260430,5,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260504,4,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260505,8,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260506,13,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260507,4,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260508,11,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260511,7,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260512,11,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260513,6,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260514,4,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260515,6,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260518,3,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260519,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260520,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260521,9,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260522,18,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260525,12,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260526,12,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260527,5,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260528,2,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260529,5,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260601,10,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260602,7,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260603,14,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260604,2,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260605,6,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260608,1,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260609,2,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260610,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260611,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260612,4,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260615,1,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260616,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260617,3,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260618,2,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260622,2,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260623,3,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260624,4,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260625,3,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260626,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260629,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260630,2,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260701,1,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260702,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260703,4,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260706,6,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260707,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260708,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260709,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260713,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260714,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260715,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260716,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260717,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260720,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260721,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260722,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260723,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260724,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260727,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260728,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260729,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260730,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260731,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260803,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260804,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260805,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260806,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260807,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260810,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260811,1,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260812,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260813,7,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260814,7,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260817,4,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260818,5,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260819,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260820,6,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260821,9,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260824,5,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260825,2,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260826,4,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260827,9,,,,,,,,,,,,,,,,,,,,,,
daily_count,all_final_signals,2026,20260828,5,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2022,202201,40,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2022,202202,0,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2022,202203,9,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2022,202204,3,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2022,202205,15,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2022,202206,20,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2022,202207,4,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2022,202208,73,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2022,202209,0,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2022,202210,0,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2022,202211,99,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2022,202212,31,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2023,202301,45,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2023,202302,96,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2023,202303,97,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2023,202304,58,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2023,202305,78,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2023,202306,125,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2023,202307,55,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2023,202308,1,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2023,202309,32,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2023,202310,9,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2023,202311,127,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2023,202312,113,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2024,202401,25,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2024,202402,109,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2024,202403,113,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2024,202404,78,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2024,202405,109,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2024,202406,76,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2024,202407,76,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2024,202408,14,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2024,202409,33,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2024,202410,43,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2024,202411,22,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2024,202412,48,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2025,202501,16,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2025,202502,65,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2025,202503,0,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2025,202504,0,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2025,202505,85,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2025,202506,56,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2025,202507,77,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2025,202508,118,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2025,202509,74,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2025,202510,72,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2025,202511,33,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2025,202512,60,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2026,202601,143,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2026,202602,20,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2026,202603,36,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2026,202604,100,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2026,202605,140,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2026,202606,66,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2026,202607,11,,,,,,,,,,,,,,,,,,,,,,
monthly_count,all_final_signals,2026,202608,64,,,,,,,,,,,,,,,,,,,,,,
concentration_summary,all_final_signals,All,,,1128,594,3112,2.7588652482269502,5.239057239057239,1.0,4.0,8.0,10.0,19,20240216,0.002357777506096279,424.1282298327115,0.006105398457583547,0.02859897172236504,0.05269922879177378,,,,,,
concentration_summary,all_final_signals,2022,,,246,66,294,1.1951219512195121,4.454545454545454,0.0,4.0,4.0,9.0,15,20221111,0.02094034892868713,47.75469613259666,0.05102040816326531,0.19047619047619047,0.3333333333333333,,,,,,
concentration_summary,all_final_signals,2023,,,239,129,836,3.497907949790795,6.48062015503876,2,6,9.0,11.0,18,20231115,0.010176049083125386,98.26996625421822,0.0215311004784689,0.10047846889952153,0.180622009569378,,,,,,
concentration_summary,all_final_signals,2024,,,242,147,746,3.0826446280991737,5.074829931972789,2.0,4,9.0,10.0,19,20240216,0.009814632463397307,101.8886854632,0.02546916890080429,0.09651474530831099,0.17158176943699732,,,,,,
concentration_summary,all_final_signals,2025,,,243,149,656,2.6995884773662553,4.402684563758389,2,4,6.0,8.0,13,20250814,0.008909317370612731,112.24204486176316,0.019817073170731708,0.08689024390243902,0.15853658536585366,,,,,,
concentration_summary,all_final_signals,2026,,,158,103,580,3.670886075949367,5.631067961165049,3.0,5,9.0,11.0,18,20260522,0.013721759809750295,72.87694974003468,0.03103448275862069,0.12586206896551724,0.2293103448275862,,,,,,
daily_count,successful_entries_including_censored,2022,20220103,3,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220104,4,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220105,6,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220106,1,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220107,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220110,1,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220111,2,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220112,3,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220113,1,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220114,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220117,2,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220118,4,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220119,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220120,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220121,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220124,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220125,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220126,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220207,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220208,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220209,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220210,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220211,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220214,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220215,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220216,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220217,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220218,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220221,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220222,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220223,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220224,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220225,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220301,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220302,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220303,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220304,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220307,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220308,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220309,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220310,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220311,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220314,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220315,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220316,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220317,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220318,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220321,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220322,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220323,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220324,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220325,9,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220328,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220329,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220330,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220331,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220401,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220406,3,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220407,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220408,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220411,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220412,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220413,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220414,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220415,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220418,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220419,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220420,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220421,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220422,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220425,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220426,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220427,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220428,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220429,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220503,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220504,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220505,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220506,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220509,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220510,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220511,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220512,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220513,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220516,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220517,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220518,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220519,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220520,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220523,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220524,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220525,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220526,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220527,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220530,8,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220531,4,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220601,3,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220602,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220606,4,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220607,3,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220608,3,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220609,2,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220610,2,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220613,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220614,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220615,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220616,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220617,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220620,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220621,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220622,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220623,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220624,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220627,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220628,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220629,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220630,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220701,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220704,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220705,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220706,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220707,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220708,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220711,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220712,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220713,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220714,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220715,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220718,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220719,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220720,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220721,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220722,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220725,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220726,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220727,0,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220728,2,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220729,2,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220801,3,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220802,1,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220803,1,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220804,3,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220805,1,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220808,5,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220809,6,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220810,3,,,,,,,,,,,,,,,,,,,,,,
daily_count,successful_entries_including_censored,2022,20220811,1,,,,,,,,,,,,,,,,,,,,,,
